日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2014/9/16,'000914,300金融,3600.032,3661.519,3596.32,3645.833,3639.627,-39.595,-1.0879,39656667,31711508554
2014/9/15,'000914,300金融,3639.627,3643.714,3616.716,3643.228,3657.925,-18.298,-0.5002,24739008,21968534626
2014/9/12,'000914,300金融,3657.925,3658.109,3625.023,3636.67,3646.869,11.056,0.3032,19180890,16628395138
2014/9/11,'000914,300金融,3646.869,3707.855,3638.9,3648.325,3652.443,-5.574,-0.1526,30257138,27777810326
2014/9/10,'000914,300金融,3652.443,3668.748,3643.065,3668.748,3687.998,-35.555,-0.9641,21517607,18402861244
2014/9/9,'000914,300金融,3687.998,3731.146,3681.428,3729.454,3726.953,-38.955,-1.0452,23000895,20769182396
2014/9/5,'000914,300金融,3726.953,3741.847,3705.333,3716.821,3703.303,23.65,0.6386,30856017,28302207864
2014/9/4,'000914,300金融,3703.303,3707.043,3665.308,3677.421,3666.073,37.23,1.0155,28404890,26270348186
2014/9/3,'000914,300金融,3666.073,3680.873,3637.941,3639.581,3636.86,29.213,0.8032,31414550,27406281250
2014/9/2,'000914,300金融,3636.86,3640.476,3568.737,3586.775,3581.155,55.705,1.5555,31651989,27550659436
2014/9/1,'000914,300金融,3581.155,3584.265,3559.552,3574.561,3572.862,8.293,0.2321,17592399,14517570402
2014/8/29,'000914,300金融,3572.862,3574.809,3537.336,3547.641,3534.611,38.251,1.0822,13829647,11467418889
2014/8/28,'000914,300金融,3534.611,3572.835,3533.855,3563.837,3564.416,-29.805,-0.8362,16598420,14297734099
2014/8/27,'000914,300金融,3564.416,3583.477,3559.283,3566.69,3567.213,-2.797,-0.0784,13809301,11696422731
2014/8/26,'000914,300金融,3567.213,3590.51,3554.191,3568.117,3573.033,-5.82,-0.1629,19512111,16015559212
2014/8/25,'000914,300金融,3573.033,3619.318,3569.4,3618.685,3617.587,-44.554,-1.2316,19932708,16984762224
2014/8/22,'000914,300金融,3617.587,3622.452,3588.001,3590.939,3595.886,21.701,0.6035,20884598,18036193391
2014/8/21,'000914,300金融,3595.886,3628.462,3568.008,3625.323,3626.888,-31.002,-0.8548,25354858,22009679276
2014/8/20,'000914,300金融,3626.888,3642.965,3619.55,3642.965,3649.905,-23.017,-0.6306,21913912,19222612517
2014/8/19,'000914,300金融,3649.905,3667.543,3622.448,3665.182,3660.988,-11.083,-0.3027,25854255,22146563918
2014/8/18,'000914,300金融,3660.988,3687.599,3648.398,3664.53,3660.199,0.789,0.0216,24115874,21553190512
2014/8/15,'000914,300金融,3660.199,3670.247,3611.095,3624.116,3620.615,39.584,1.0933,26628106,24395315217
2014/8/14,'000914,300金融,3620.615,3672.482,3617.436,3662.98,3661.032,-40.417,-1.104,24451630,21230141532
2014/8/13,'000914,300金融,3661.032,3682.524,3626.667,3655.422,3653.459,7.573,0.2073,26698411,23396889957
2014/8/12,'000914,300金融,3653.459,3671.601,3638.688,3671.371,3683.094,-29.635,-0.8046,22703371,19772559242
2014/8/11,'000914,300金融,3683.094,3690.247,3637.228,3637.228,3625.148,57.946,1.5984,26068531,23559243471
2014/8/8,'000914,300金融,3625.148,3641.285,3605.38,3629.909,3623.813,1.335,0.0368,25117133,21173039130
2014/8/7,'000914,300金融,3623.813,3693.901,3621.703,3684.693,3686.774,-62.961,-1.7078,30114155,26324026869
2014/8/6,'000914,300金融,3686.774,3704.224,3646.027,3700.61,3721.484,-34.71,-0.9327,32912840,29068756248
2014/8/5,'000914,300金融,3721.484,3757.642,3696.277,3755.909,3758.373,-36.889,-0.9815,33340985,28348080599
2014/8/4,'000914,300金融,3758.373,3759.147,3671.854,3688.959,3669.524,88.849,2.4213,44933098,37294137788
2014/8/1,'000914,300金融,3669.524,3749.488,3668.289,3702.655,3719.566,-50.042,-1.3454,43510940,34326152898
2014/7/31,'000914,300金融,3719.566,3719.925,3651.898,3661.846,3665.603,53.963,1.4721,37764319,31135289738
2014/7/30,'000914,300金融,3665.603,3723.436,3656.906,3689.188,3694.64,-29.037,-0.7859,43540472,35438793846
2014/7/29,'000914,300金融,3694.64,3713.551,3665.643,3682.989,3676.914,17.726,0.4821,48916665,37743219609
2014/7/28,'000914,300金融,3676.914,3704.174,3557.85,3557.85,3532.704,144.21,4.0821,70085554,57415234069
2014/7/25,'000914,300金融,3532.704,3533.632,3493.344,3514.03,3502.791,29.913,0.854,31377937,25593712133
2014/7/24,'000914,300金融,3502.791,3514.072,3401.38,3401.38,3398.046,104.745,3.0825,48627370,40640548080
2014/7/23,'000914,300金融,3398.046,3413.895,3368.885,3369.73,3371.37,26.676,0.7913,23666500,20635070858
2014/7/22,'000914,300金融,3371.37,3381.027,3320.323,3322.327,3328.41,42.96,1.2907,21928119,18583219042
2014/7/21,'000914,300金融,3328.41,3342.44,3318.915,3334.562,3333.765,-5.355,-0.1606,13928863,10925927396
2014/7/18,'000914,300金融,3333.765,3347.945,3297.44,3302.57,3322.847,10.918,0.3286,19645583,15740172543
2014/7/17,'000914,300金融,3322.847,3331.506,3309.496,3331.297,3343.234,-20.387,-0.6098,12132694,9489886345
2014/7/16,'000914,300金融,3343.234,3358.26,3339.092,3343.092,3345.054,-1.82,-0.0544,16959910,13136756922
2014/7/15,'000914,300金融,3345.054,3349.348,3330.956,3341.96,3346.179,-1.125,-0.0336,14563445,11434953398
2014/7/14,'000914,300金融,3346.179,3346.777,3313.773,3321.44,3318.175,28.004,0.844,14837328,11846257082
2014/7/11,'000914,300金融,3318.175,3332.045,3302.936,3307.441,3329.362,-11.187,-0.336,14277663,10532572759
2014/7/10,'000914,300金融,3329.362,3342.435,3324.415,3334.425,3340.185,-10.823,-0.324,12936274,10390369846
2014/7/9,'000914,300金融,3340.185,3385.258,3339.93,3384.551,3387.798,-47.613,-1.4054,15972078,12675133509
2014/7/8,'000914,300金融,3387.798,3391.882,3370.2,3385.654,3388.327,-0.529,-0.0156,12168517,9557771260
2014/7/7,'000914,300金融,3388.327,3396.997,3372.157,3379.007,3377.853,10.474,0.3101,13274647,10781578366
2014/7/4,'000914,300金融,3377.853,3383.514,3366.901,3367.028,3366.414,11.439,0.3398,13518580,11097117571
2014/7/3,'000914,300金融,3366.414,3371.778,3344.902,3350.262,3359.431,6.983,0.2079,13993185,11372514045
2014/7/2,'000914,300金融,3359.431,3362.577,3340.19,3347.688,3347.838,11.593,0.3463,12253684,10147072160
2014/7/1,'000914,300金融,3347.838,3368.108,3337.993,3364.385,3352.974,-5.136,-0.1532,10620690,8701440573
2014/6/30,'000914,300金融,3352.974,3362.778,3337.086,3337.086,3331.691,21.283,0.6388,13037568,10805919978
2014/6/27,'000914,300金融,3331.691,3345.267,3320.403,3339.411,3347.767,-16.076,-0.4802,11053976,9102152601
2014/6/26,'000914,300金融,3347.767,3353.56,3328.862,3329.153,3325.991,21.776,0.6547,11597752,9123591121
2014/6/25,'000914,300金融,3325.991,3342.192,3315.137,3342.085,3346.425,-20.434,-0.6106,9130957,7165187481
2014/6/24,'000914,300金融,3346.425,3350.866,3332.083,3337.471,3347.709,-1.284,-0.0384,9203952,7936044283
2014/6/23,'000914,300金融,3347.709,3381.864,3346.393,3367.541,3366.987,-19.278,-0.5726,10530926,8799209282
2014/6/20,'000914,300金融,3366.987,3368.124,3342.727,3345.706,3350.992,15.995,0.4773,11478582,9161485986
2014/6/19,'000914,300金融,3350.992,3406.588,3342.713,3397.134,3393.093,-42.101,-1.2408,13939415,11403981006
2014/6/18,'000914,300金融,3393.093,3419.071,3391.268,3409.831,3410.439,-17.346,-0.5086,14247318,10327750154
2014/6/17,'000914,300金融,3410.439,3433.182,3406.383,3433.182,3446.83,-36.391,-1.0558,15388072,12938865793
2014/6/16,'000914,300金融,3446.83,3456.665,3405.67,3415.965,3416.933,29.897,0.875,22279404,18803468360
2014/6/13,'000914,300金融,3416.933,3434.408,3365.757,3366.356,3367.527,49.406,1.4671,21248976,18283937433
2014/6/12,'000914,300金融,3367.527,3382.188,3358.832,3373.98,3381.505,-13.978,-0.4134,11434601,10148611883
2014/6/11,'000914,300金融,3381.505,3393.247,3370.188,3382.855,3395.106,-13.601,-0.4006,12345216,10392749921
2014/6/10,'000914,300金融,3395.106,3397.463,3348.736,3356.149,3345.895,49.211,1.4708,18929091,16303204616
2014/6/9,'000914,300金融,3345.895,3384.731,3320.095,3321.336,3336.76,9.135,0.2738,13224966,10800183940
2014/6/6,'000914,300金融,3336.76,3364.353,3316.745,3364.058,3364.387,-27.627,-0.8212,11568960,9705858037
2014/6/5,'000914,300金融,3364.387,3366.127,3316.439,3320.179,3322.948,41.439,1.2471,11659484,9827063809
2014/6/4,'000914,300金融,3322.948,3356.142,3308.789,3355.58,3356.997,-34.049,-1.0143,13406524,10583816603
2014/6/3,'000914,300金融,3356.997,3392.374,3355.641,3366.143,3365.362,-8.365,-0.2486,12791564,10716915439
2014/5/30,'000914,300金融,3365.362,3385.433,3353.07,3371.373,3369.789,-4.427,-0.1314,13032802,11190944031
2014/5/29,'000914,300金融,3369.789,3405.161,3369.079,3392.835,3388.927,-19.138,-0.5647,14736503,12886730925
2014/5/28,'000914,300金融,3388.927,3392.742,3342.764,3351.616,3350.888,38.039,1.1352,16977122,14567047344
2014/5/27,'000914,300金融,3350.888,3371.563,3348.049,3357.592,3360.396,-9.508,-0.2829,11609481,9606597498
2014/5/26,'000914,300金融,3360.396,3383.986,3348.679,3378.562,3362.153,-1.757,-0.0523,11434580,9672935550
2014/5/23,'000914,300金融,3362.153,3362.69,3324.661,3327.062,3325.049,37.104,1.1159,13162346,10957511599
2014/5/22,'000914,300金融,3325.049,3372.837,3312.906,3318.425,3323.595,1.454,0.0437,15034119,12654509384
2014/5/21,'000914,300金融,3323.595,3326.002,3263.287,3280.557,3295.805,27.79,0.8432,12124901,9643632911
2014/5/20,'000914,300金融,3295.805,3308.234,3285.081,3302.331,3287.515,8.29,0.2522,11220513,8790185225
2014/5/19,'000914,300金融,3287.515,3335.125,3273.99,3334.632,3347.832,-60.317,-1.8017,15181700,12909098803
2014/5/16,'000914,300金融,3347.832,3364.195,3334.583,3350.461,3348.212,-0.38,-0.0113,14827478,12158483742
2014/5/15,'000914,300金融,3348.212,3382.453,3344.72,3376.869,3379.188,-30.976,-0.9167,14688437,12162798304
2014/5/14,'000914,300金融,3379.188,3403.12,3372.643,3381.762,3374.301,4.887,0.1448,15264020,13373832493
2014/5/13,'000914,300金融,3374.301,3388.789,3362.777,3375.886,3378.318,-4.017,-0.1189,16076084,13620316450
2014/5/12,'000914,300金融,3378.318,3390.871,3325.378,3353.272,3323.834,54.484,1.6392,26016272,22269609970
2014/5/9,'000914,300金融,3323.834,3336.2,3304.31,3327.766,3321.133,2.701,0.0813,14649480,11981135081
2014/5/8,'000914,300金融,3321.133,3377.092,3302.626,3312.783,3323.746,-2.613,-0.0786,17874646,14932125873
2014/5/7,'000914,300金融,3323.746,3342.031,3320.259,3327.24,3334.267,-10.521,-0.3155,15297005,12760957120
2014/5/6,'000914,300金融,3334.267,3363.082,3325.217,3330.245,3343.621,-9.354,-0.2798,15396935,12051701620
2014/5/5,'000914,300金融,3343.621,3357.473,3305.617,3347.596,3362.878,-19.257,-0.5726,16265316,13410340296
2014/4/30,'000914,300金融,3362.878,3379.743,3357.088,3377.822,3378.105,-15.227,-0.4508,13856245,11499623118
2014/4/29,'000914,300金融,3378.105,3382.563,3330.663,3353.214,3351.865,26.24,0.7828,16819160,13684331920
2014/4/28,'000914,300金融,3351.865,3398.639,3345.692,3384.222,3382.697,-30.832,-0.9115,20827067,16460702139
2014/4/25,'000914,300金融,3382.697,3434.136,3377.567,3407.879,3387.22,-4.523,-0.1335,23643500,19556871131
2014/4/24,'000914,300金融,3387.22,3419.939,3366.64,3372.815,3373.257,13.963,0.4139,16909290,15128388399
2014/4/23,'000914,300金融,3373.257,3394.672,3365.565,3369.253,3382.496,-9.239,-0.2731,17579242,15344825685
2014/4/22,'000914,300金融,3382.496,3384.339,3323.089,3329.516,3333.651,48.845,1.4652,20407493,17888627759
2014/4/21,'000914,300金融,3333.651,3411.113,3333.078,3373.972,3393.62,-59.969,-1.7671,18413027,16123655993
2014/4/18,'000914,300金融,3393.62,3401.773,3350.213,3375.774,3393.666,-0.046,-0.0014,16464736,13969871138
2014/4/17,'000914,300金融,3393.666,3428.201,3383.349,3424.204,3409.189,-15.523,-0.4553,16299435,14320541061
2014/4/16,'000914,300金融,3409.189,3435.075,3382.078,3383.727,3392.215,16.974,0.5004,17411141,15019131222
2014/4/15,'000914,300金融,3392.215,3454.469,3384.469,3453.729,3471.843,-79.628,-2.2935,21415321,19446894127
2014/4/14,'000914,300金融,3471.843,3502.691,3447.54,3487.272,3492.395,-20.552,-0.5885,18431506,17291899820
2014/4/11,'000914,300金融,3492.395,3511.745,3468.991,3497.326,3508.027,-15.632,-0.4456,31591604,30872558728
2014/4/10,'000914,300金融,3508.027,3550.805,3408.679,3429.589,3427.663,80.364,2.3446,43380405,43292102531
2014/4/9,'000914,300金融,3427.663,3453.687,3415.473,3445.365,3446.672,-19.009,-0.5515,21057349,18717592348
2014/4/8,'000914,300金融,3446.672,3470.555,3339.661,3340.807,3345.261,101.411,3.0315,40789629,35124363881
2014/4/4,'000914,300金融,3345.261,3346.607,3295.772,3299.427,3315.301,29.96,0.9037,15190152,13343035644
2014/4/3,'000914,300金融,3315.301,3384.222,3311.362,3359.666,3348.991,-33.69,-1.006,24998309,20951509887
2014/4/2,'000914,300金融,3348.991,3353.469,3298.43,3302.795,3299.067,49.924,1.5133,23197019,20406430637
2014/4/1,'000914,300金融,3299.067,3319.521,3273.679,3282.185,3288.105,10.962,0.3334,15567099,13231723859
2014/3/31,'000914,300金融,3288.105,3318.34,3266.149,3305.363,3300.07,-11.965,-0.3626,17951515,14367127607
2014/3/28,'000914,300金融,3300.07,3335.982,3278.593,3280.433,3287.153,12.917,0.393,25385035,20661752520
2014/3/27,'000914,300金融,3287.153,3342.376,3244.215,3269.749,3274.941,12.212,0.3729,27244685,23671644554
2014/3/26,'000914,300金融,3274.941,3311.636,3265.685,3301.66,3284.305,-9.364,-0.2851,17581951,15225440424
2014/3/25,'000914,300金融,3284.305,3324.711,3274.029,3296.38,3308.359,-24.054,-0.7271,25279084,22053987029
2014/3/24,'000914,300金融,3308.359,3334.757,3261.854,3279.826,3269.827,38.532,1.1784,42406723,35401924694
2014/3/21,'000914,300金融,3269.827,3280.544,3109.457,3110.231,3117.824,152.003,4.8753,44260485,35195264222
2014/3/20,'000914,300金融,3117.824,3176.368,3116.498,3130.926,3135.956,-18.132,-0.5782,19222357,15588271295
2014/3/19,'000914,300金融,3135.956,3140.131,3100.191,3140.131,3153.578,-17.622,-0.5588,15373201,12144841142
2014/3/18,'000914,300金融,3153.578,3184.244,3149.738,3184.244,3178.548,-24.97,-0.7856,15877924,12411203391
2014/3/17,'000914,300金融,3178.548,3186.287,3151.259,3180.099,3163.065,15.483,0.4895,15508492,12031598234
2014/3/14,'000914,300金融,3163.065,3197.494,3141.417,3172.873,3189.819,-26.754,-0.8387,20559165,15317946109
2014/3/13,'000914,300金融,3189.819,3230.838,3155.924,3169.828,3151.706,38.113,1.2093,26847828,18948634890
2014/3/12,'000914,300金融,3151.706,3181.697,3109.919,3119.609,3128.503,23.203,0.7417,24593891,18945057816
2014/3/11,'000914,300金融,3128.503,3148.179,3099.041,3106.589,3111.524,16.979,0.5457,18928199,15016091417
2014/3/10,'000914,300金融,3111.524,3183.703,3107.353,3182.619,3210.602,-99.078,-3.086,20990659,16490219420
2014/3/7,'000914,300金融,3210.602,3262.942,3203.696,3222.96,3232.652,-22.05,-0.6821,20683115,16651383368
2014/3/6,'000914,300金融,3232.652,3251.014,3160.171,3181.891,3186.201,46.451,1.4579,25566525,19957091214
2014/3/5,'000914,300金融,3186.201,3234.6,3181.424,3233.14,3229.114,-42.913,-1.3289,15805628,13075665444
2014/3/4,'000914,300金融,3229.114,3239.391,3186.391,3212.725,3210.252,18.862,0.5876,21596788,17229642185
2014/3/3,'000914,300金融,3210.252,3221.681,3194.367,3218.846,3236.252,-26,-0.8034,20715347,15783567388
2014/2/28,'000914,300金融,3236.252,3244.911,3169.029,3197.137,3206.881,29.371,0.9159,22708819,19097076016
2014/2/27,'000914,300金融,3206.881,3228.317,3171.795,3199.103,3185.62,21.261,0.6674,22862674,18206165923
2014/2/26,'000914,300金融,3185.62,3196.792,3155.435,3165.577,3181.962,3.658,0.115,17937156,14478994276
2014/2/25,'000914,300金融,3181.962,3255.188,3172.955,3239.061,3238.42,-56.458,-1.7434,23178258,19156839711
2014/2/24,'000914,300金融,3238.42,3298.704,3219.14,3298.704,3330.521,-92.101,-2.7654,27195379,22063913208
2014/2/21,'000914,300金融,3330.521,3369.553,3310.366,3361.693,3365.227,-34.706,-1.0313,20696230,17999603941
2014/2/20,'000914,300金融,3365.227,3461.415,3364.1,3423.109,3419.529,-54.302,-1.588,28113123,23079540526
2014/2/19,'000914,300金融,3419.529,3439.273,3341.425,3349.476,3352.814,66.715,1.9898,32346796,25573999800
2014/2/18,'000914,300金融,3352.814,3420.171,3348.107,3420.171,3424.822,-72.008,-2.1025,23311459,20630326972
2014/2/17,'000914,300金融,3424.822,3454.584,3408.661,3444.863,3424.768,0.054,0.0016,21496269,18837669625
2014/2/14,'000914,300金融,3424.768,3438.501,3408.078,3423.976,3429.776,-5.008,-0.146,17901250,14241349890
2014/2/13,'000914,300金融,3429.776,3478.997,3393.83,3412.412,3419.685,10.091,0.2951,33522137,25931033706
2014/2/12,'000914,300金融,3419.685,3451.516,3405.787,3422.907,3421.464,-1.779,-0.052,24112083,19594914622
2014/2/11,'000914,300金融,3421.464,3453.687,3348.653,3363.676,3367.382,54.082,1.6061,32444493,26597508961
2014/2/10,'000914,300金融,3367.382,3371.249,3320.922,3322.774,3311.077,56.305,1.7005,18826335,16855316454
2014/2/7,'000914,300金融,3311.077,3311.638,3271.797,3296.238,3321.5,-10.423,-0.3138,11977605,11548600225
2014/1/30,'000914,300金融,3321.5,3350.719,3318.904,3350.536,3361.443,-39.943,-1.1883,10738992,9946719855
2014/1/29,'000914,300金融,3361.443,3367.044,3339.028,3348.988,3337.393,24.05,0.7206,13701649,11488103229
2014/1/28,'000914,300金融,3337.393,3347.788,3313.226,3321.331,3308.479,28.914,0.8739,13261367,11441609522
2014/1/27,'000914,300金融,3308.479,3343.928,3302.595,3343.928,3367.48,-59.001,-1.7521,17427156,15915142565
2014/1/24,'000914,300金融,3367.48,3396.664,3332.762,3338.555,3353.016,14.464,0.4314,18810078,16272198252
2014/1/23,'000914,300金融,3353.016,3394.305,3348.45,3388.191,3396.37,-43.354,-1.2765,15644871,13741036199
2014/1/22,'000914,300金融,3396.37,3403.328,3313.032,3319.47,3314.659,81.711,2.4651,21700964,18372262877
2014/1/21,'000914,300金融,3314.659,3340.258,3287.403,3287.403,3279.425,35.234,1.0744,12339280,10768790501
2014/1/20,'000914,300金融,3279.425,3302.531,3271.103,3286.967,3298.046,-18.621,-0.5646,10737437,8834339318
2014/1/17,'000914,300金融,3298.046,3319.925,3283.716,3316.4,3329.877,-31.831,-0.9559,14936473,12714135401
2014/1/16,'000914,300金融,3329.877,3355.091,3305.811,3321.291,3319.281,10.596,0.3192,14515303,13109981205
2014/1/15,'000914,300金融,3319.281,3345.729,3301.322,3344.616,3348.935,-29.654,-0.8855,12735679,10240282648
2014/1/14,'000914,300金融,3348.935,3363.648,3313.055,3333.731,3335.414,13.521,0.4054,13386872,11097434950
2014/1/13,'000914,300金融,3335.414,3372.432,3323.573,3352.585,3347.938,-12.524,-0.3741,15630528,12908262475
2014/1/10,'000914,300金融,3347.938,3363.017,3329.102,3351.999,3360.959,-13.021,-0.3874,14190206,12080694514
2014/1/9,'000914,300金融,3360.959,3409.929,3355.403,3371.779,3379.983,-19.024,-0.5628,14937590,13518727086
2014/1/8,'000914,300金融,3379.983,3406.641,3351.912,3367.115,3362.5,17.483,0.5199,16063482,14410682716
2014/1/7,'000914,300金融,3362.5,3375.474,3339.97,3347.34,3379.804,-17.304,-0.512,12600982,10756210594
2014/1/6,'000914,300金融,3379.804,3419.519,3339.311,3419.519,3420.789,-40.985,-1.1981,21086888,18727305657
2014/1/3,'000914,300金融,3420.789,3471.113,3405.118,3468.292,3490.952,-70.163,-2.0099,15825047,14417304029
2014/1/2,'000914,300金融,3490.952,3511.075,3471.967,3508.094,3523.854,-32.902,-0.9337,13442715,12215335650
2013/12/31,'000914,300金融,3523.854,3531.201,3434.503,3438.467,3453.596,70.258,2.0343,24628748,22744676682
2013/12/30,'000914,300金融,3453.596,3483.911,3444.388,3479.754,3460.485,-6.889,-0.1991,18020641,15164541488
2013/12/27,'000914,300金融,3460.485,3482.537,3395.808,3400.49,3393.173,67.312,1.9837,18163266,16864712141
2013/12/26,'000914,300金融,3393.173,3435.355,3389.447,3435.355,3443.683,-50.51,-1.4667,14544116,12940956312
2013/12/25,'000914,300金融,3443.683,3445.193,3407.453,3425.556,3419.974,23.709,0.6933,13404588,12694684743
2013/12/24,'000914,300金融,3419.974,3462.427,3394.406,3433.711,3422.484,-2.51,-0.0733,13197020,12460443818
2013/12/23,'000914,300金融,3422.484,3457.071,3395.257,3429.039,3415.392,7.092,0.2076,14927937,13689095047
2013/12/20,'000914,300金融,3415.392,3530.89,3411.336,3526.433,3523.783,-108.391,-3.076,21752780,19373528635
2013/12/19,'000914,300金融,3523.783,3591.948,3520.397,3585.444,3568.341,-44.558,-1.2487,15840869,14776155254
2013/12/18,'000914,300金融,3568.341,3590.593,3554.789,3560.117,3560.987,7.354,0.2065,11781324,11167279527
2013/12/17,'000914,300金融,3560.987,3585.104,3553.676,3580.036,3573.375,-12.388,-0.3467,14040771,12992768834
2013/12/16,'000914,300金融,3573.375,3630.133,3570.239,3621.867,3611.735,-38.36,-1.0621,16868329,16281159097
2013/12/13,'000914,300金融,3611.735,3623.442,3579.417,3584.503,3614.282,-2.547,-0.0705,16106704,15052986266
2013/12/12,'000914,300金融,3614.282,3639.717,3607.36,3619.883,3632.262,-17.98,-0.495,14353132,14120320906
2013/12/11,'000914,300金融,3632.262,3690.252,3616.713,3690.252,3710.733,-78.471,-2.1147,21812054,21562048570
2013/12/10,'000914,300金融,3710.733,3727.412,3693.851,3708.581,3696.537,14.196,0.384,16666807,16669834001
2013/12/9,'000914,300金融,3696.537,3739.274,3693.324,3724.701,3711.437,-14.9,-0.4015,16586441,18259999266
2013/12/6,'000914,300金融,3711.437,3751.891,3695.526,3741.865,3753.464,-42.027,-1.1197,20278586,22281603413
2013/12/5,'000914,300金融,3753.464,3772.415,3743.839,3758.306,3761.858,-8.394,-0.2231,21924554,22428828391
2013/12/4,'000914,300金融,3761.858,3792.98,3713.749,3723.739,3731.52,30.338,0.813,31371467,31360319661
2013/12/3,'000914,300金融,3731.52,3742.622,3690.442,3722.796,3739.858,-8.338,-0.2229,25362326,25893084901
2013/12/2,'000914,300金融,3739.858,3776.76,3680.435,3690.112,3665.106,74.752,2.0396,49204857,49748086847
2013/11/29,'000914,300金融,3665.106,3691.873,3656.249,3684.005,3668.599,-3.493,-0.0952,15576748,15614651525
2013/11/28,'000914,300金融,3668.599,3711.444,3646.116,3653.928,3651.385,17.214,0.4714,24367413,24740407503
2013/11/27,'000914,300金融,3651.385,3673.386,3600.141,3606.733,3608.637,42.748,1.1846,24109887,25315822404
2013/11/26,'000914,300金融,3608.637,3635.491,3603.22,3610.543,3609.367,-0.73,-0.0202,15591459,15760273034
2013/11/25,'000914,300金融,3609.367,3672.745,3597.522,3611.877,3633.416,-24.049,-0.6619,18231961,19673812290
2013/11/22,'000914,300金融,3633.416,3665.234,3623.821,3656.701,3648.1,-14.684,-0.4025,21333830,22501996866
2013/11/21,'000914,300金融,3648.1,3658.614,3589.665,3658.614,3685.004,-36.904,-1.0015,26065568,26601070692
2013/11/20,'000914,300金融,3685.004,3713.988,3656.92,3702.202,3673.78,11.224,0.3055,19158658,21020982843
2013/11/19,'000914,300金融,3673.78,3710.349,3663.44,3709.153,3715.207,-41.427,-1.1151,26434551,29014409368
2013/11/18,'000914,300金融,3715.207,3720.083,3536.932,3559.832,3532.768,182.439,5.1642,42565258,44498906692
2013/11/15,'000914,300金融,3532.768,3577.495,3451.209,3452.251,3445.207,87.561,2.5415,26956197,26762603187
2013/11/14,'000914,300金融,3445.207,3467.65,3417.798,3461.4,3456.19,-10.983,-0.3178,15075196,13418618594
2013/11/13,'000914,300金融,3456.19,3529.708,3455.114,3528.296,3557.419,-101.229,-2.8456,17110732,15604960530
2013/11/12,'000914,300金融,3557.419,3559.878,3518.312,3518.648,3508,49.419,1.4088,14157653,13847825555
2013/11/11,'000914,300金融,3508,3522.53,3483.643,3511.94,3512.962,-4.962,-0.1412,12315251,11180524013
2013/11/8,'000914,300金融,3512.962,3573.463,3508.96,3551.415,3566.58,-53.618,-1.5033,14963046,13980981147
2013/11/7,'000914,300金融,3566.58,3585.695,3546.401,3569.573,3566.433,0.147,0.0041,12619374,11592608278
2013/11/6,'000914,300金融,3566.433,3605.695,3565.962,3597.346,3625.232,-58.799,-1.6219,14712335,13550798522
2013/11/5,'000914,300金融,3625.232,3633.001,3567.219,3624.011,3644.855,-19.623,-0.5384,16566602,15273324579
2013/11/4,'000914,300金融,3644.855,3709.621,3637.129,3698.726,3677.545,-32.69,-0.8889,13802767,12539037977
2013/11/1,'000914,300金融,3677.545,3688.824,3628.948,3637.243,3629.561,47.984,1.322,19178963,17831811286
2013/10/31,'000914,300金融,3629.561,3680.957,3627.379,3672.999,3678.127,-48.566,-1.3204,23549793,22175556396
2013/10/30,'000914,300金融,3678.127,3679.922,3614.964,3646.749,3644.805,33.322,0.9142,22776632,21650432774
2013/10/29,'000914,300金融,3644.805,3695.327,3572.479,3575.593,3565.694,79.111,2.2187,35044405,32663052936
2013/10/28,'000914,300金融,3565.694,3586.559,3541.369,3583.621,3573.583,-7.889,-0.2208,13738890,12688293619
2013/10/25,'000914,300金融,3573.583,3625.014,3553.171,3571.013,3569.058,4.525,0.1268,22078021,19992617138
2013/10/24,'000914,300金融,3569.058,3613.231,3560.349,3593.202,3604.388,-35.33,-0.9802,17495089,16336881940
2013/10/23,'000914,300金融,3604.388,3683.66,3596.917,3610.984,3595.257,9.131,0.254,22460802,21417925946
2013/10/22,'000914,300金融,3595.257,3639.714,3585.494,3639.714,3647.163,-51.906,-1.4232,15093759,14454231278
2013/10/21,'000914,300金融,3647.163,3653.076,3576.52,3610.652,3605.459,41.704,1.1567,19174298,17894789682
2013/10/18,'000914,300金融,3605.459,3638.918,3579.377,3583.951,3580.526,24.933,0.6964,16262273,15280432365
2013/10/17,'000914,300金融,3580.526,3628.004,3576.895,3616.972,3593.941,-13.415,-0.3733,14719684,13569364523
2013/10/16,'000914,300金融,3593.941,3643.33,3577.847,3643.33,3653.43,-59.489,-1.6283,18747535,17338073182
2013/10/15,'000914,300金融,3653.43,3685.612,3635.642,3682.512,3678.403,-24.973,-0.6789,18448915,17129893174
2013/10/14,'000914,300金融,3678.403,3716.754,3665.569,3716.004,3719.673,-41.27,-1.1095,21547851,20984716707
2013/10/11,'000914,300金融,3719.673,3729.331,3658.309,3676.312,3644.472,75.201,2.0634,25854129,24361566898
2013/10/10,'000914,300金融,3644.472,3725.33,3638.709,3724.927,3716.927,-72.455,-1.9493,21148718,20339271103
2013/10/9,'000914,300金融,3716.927,3735.631,3669.061,3681.107,3698.398,18.529,0.501,18957150,18258734897
2013/10/8,'000914,300金融,3698.398,3710.399,3598.916,3637.621,3652.244,46.154,1.2637,21605434,20250290515
2013/9/30,'000914,300金融,3652.244,3682.083,3637.725,3673.96,3653.172,-0.928,-0.0254,16886163,15365239985
