日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2015-04-20,'601398,工商银行,5.42,5.69,5.4,5.69,5.64,-0.22,-3.9007,1414169214,7840590089.0
2015-04-17,'601398,工商银行,5.64,5.76,5.62,5.72,5.62,0.02,0.3559,1154808955,6557324194.0
2015-04-16,'601398,工商银行,5.62,5.63,5.37,5.41,5.43,0.19,3.4991,944008030,5168772988.0
2015-04-15,'601398,工商银行,5.43,5.6,5.25,5.26,5.26,0.17,3.2319,1135801932,6130926330.0
2015-04-14,'601398,工商银行,5.26,5.35,5.22,5.3,5.32,-0.06,-1.1278,763721466,4035741591.0
2015-04-13,'601398,工商银行,5.32,5.33,5.18,5.18,5.1,0.22,4.3137,1259537912,6605527350.0
2015-04-10,'601398,工商银行,5.1,5.12,5.0,5.01,5.03,0.07,1.3917,689361107,3486315114.0
2015-04-09,'601398,工商银行,5.03,5.14,5.0,5.05,5.04,-0.01,-0.1984,876879800,4426962551.0
2015-04-08,'601398,工商银行,5.04,5.05,4.92,5.01,5.0,0.04,0.8,880345139,4397159539.0
2015-04-07,'601398,工商银行,5.0,5.0,4.9,4.93,4.87,0.13,2.6694,861760862,4270348187.0
2015-04-03,'601398,工商银行,4.87,4.89,4.79,4.81,4.85,0.02,0.4124,514181856,2495174382.0
2015-04-02,'601398,工商银行,4.85,4.92,4.81,4.91,4.89,-0.04,-0.818,555922230,2697751253.0
2015-04-01,'601398,工商银行,4.89,4.92,4.82,4.83,4.86,0.03,0.6173,682475762,3322487303.0
2015-03-31,'601398,工商银行,4.86,5.01,4.82,4.99,4.92,-0.06,-1.2195,1004747655,4946411247.0
2015-03-30,'601398,工商银行,4.92,4.94,4.74,4.75,4.71,0.21,4.4586,1137506284,5509450632.0
2015-03-27,'601398,工商银行,4.71,4.75,4.67,4.73,4.72,-0.01,-0.2119,454051830,2139574443.0
2015-03-26,'601398,工商银行,4.72,4.76,4.62,4.65,4.69,0.03,0.6397,467425535,2191189947.0
2015-03-25,'601398,工商银行,4.69,4.81,4.68,4.78,4.8,-0.11,-2.2917,650708874,3088804593.0
2015-03-24,'601398,工商银行,4.8,4.87,4.75,4.81,4.78,0.02,0.4184,777551489,3728767895.0
2015-03-23,'601398,工商银行,4.78,4.81,4.74,4.78,4.72,0.06,1.2712,534961293,2555339290.0
2015-03-20,'601398,工商银行,4.72,4.78,4.65,4.68,4.69,0.03,0.6397,596498101,2812444124.0
2015-03-19,'601398,工商银行,4.69,4.74,4.67,4.73,4.73,-0.04,-0.8457,517945575,2435866078.0
2015-03-18,'601398,工商银行,4.73,4.74,4.62,4.63,4.63,0.1,2.1598,620859777,2905011129.0
2015-03-17,'601398,工商银行,4.63,4.64,4.6,4.62,4.6,0.03,0.6522,454549550,2099251225.0
2015-03-16,'601398,工商银行,4.6,4.62,4.55,4.59,4.57,0.03,0.6565,391708105,1797078533.0
2015-03-13,'601398,工商银行,4.57,4.66,4.53,4.61,4.57,0.0,0.0,505880713,2329716104.0
2015-03-12,'601398,工商银行,4.57,4.65,4.49,4.52,4.46,0.11,2.4664,665406347,3044381303.0
2015-03-11,'601398,工商银行,4.46,4.52,4.43,4.43,4.42,0.04,0.905,318957590,1427555064.0
2015-03-10,'601398,工商银行,4.42,4.48,4.41,4.47,4.52,-0.1,-2.2124,342244015,1520247723.0
2015-03-09,'601398,工商银行,4.52,4.56,4.31,4.36,4.34,0.18,4.1475,526958897,2344408101.0
2015-03-06,'601398,工商银行,4.34,4.36,4.3,4.32,4.31,0.03,0.6961,219538207,951291995.0
2015-03-05,'601398,工商银行,4.31,4.37,4.28,4.35,4.38,-0.07,-1.5982,295341122,1275158923.0
2015-03-04,'601398,工商银行,4.38,4.43,4.36,4.4,4.4,-0.02,-0.4545,248473365,1091708183.0
2015-03-03,'601398,工商银行,4.4,4.55,4.4,4.54,4.57,-0.17,-3.7199,439941763,1964964727.0
2015-03-02,'601398,工商银行,4.57,4.61,4.54,4.59,4.58,-0.01,-0.2183,307229741,1403422877.0
2015-02-27,'601398,工商银行,4.58,4.62,4.54,4.6,4.59,-0.01,-0.2179,381156207,1747247971.0
2015-02-26,'601398,工商银行,4.59,4.61,4.46,4.47,4.49,0.1,2.2272,501162353,2273319301.0
2015-02-25,'601398,工商银行,4.49,4.53,4.46,4.49,4.49,0.0,0.0,316108375,1421512214.0
2015-02-17,'601398,工商银行,4.49,4.52,4.43,4.43,4.42,0.07,1.5837,325581076,1460312068.0
2015-02-16,'601398,工商银行,4.42,4.44,4.39,4.43,4.44,-0.02,-0.4505,237106593,1047007241.0
2015-02-13,'601398,工商银行,4.44,4.46,4.35,4.36,4.34,0.1,2.3041,482503076,2127026621.0
2015-02-12,'601398,工商银行,4.34,4.35,4.28,4.32,4.33,0.01,0.2309,297367402,1282864139.0
2015-02-11,'601398,工商银行,4.33,4.36,4.3,4.31,4.36,-0.03,-0.6881,296336997,1282181809.0
2015-02-10,'601398,工商银行,4.36,4.36,4.27,4.29,4.3,0.06,1.3953,451046449,1950964757.0
2015-02-09,'601398,工商银行,4.3,4.34,4.24,4.27,4.3,0.0,0.0,475547814,2036829404.0
2015-02-06,'601398,工商银行,4.3,4.38,4.27,4.37,4.4,-0.1,-2.2727,503713507,2182154826.0
2015-02-05,'601398,工商银行,4.4,4.61,4.39,4.59,4.41,-0.01,-0.2268,760964924,3426932844.0
2015-02-04,'601398,工商银行,4.41,4.53,4.4,4.5,4.5,-0.09,-2.0,464394321,2074139748.0
2015-02-03,'601398,工商银行,4.5,4.51,4.37,4.45,4.41,0.09,2.0408,561586555,2491369365.0
2015-02-02,'601398,工商银行,4.41,4.48,4.38,4.48,4.54,-0.13,-2.8634,508024174,2250689471.0
2015-01-30,'601398,工商银行,4.54,4.62,4.51,4.59,4.56,-0.02,-0.4386,419427378,1912726802.0
2015-01-29,'601398,工商银行,4.56,4.64,4.53,4.61,4.69,-0.13,-2.7719,577536874,2643394327.0
2015-01-28,'601398,工商银行,4.69,4.77,4.65,4.73,4.78,-0.09,-1.8828,551296788,2591288937.0
2015-01-27,'601398,工商银行,4.78,4.93,4.69,4.93,4.93,-0.15,-3.0426,704101048,3376429915.0
2015-01-26,'601398,工商银行,4.93,4.99,4.84,4.97,4.98,-0.05,-1.004,532652450,2614900697.0
2015-01-23,'601398,工商银行,4.98,5.13,4.91,4.91,4.88,0.1,2.0492,931939614,4664106456.0
2015-01-22,'601398,工商银行,4.88,4.93,4.8,4.92,4.92,-0.04,-0.813,569659276,2770806673.0
2015-01-21,'601398,工商银行,4.92,4.98,4.64,4.68,4.64,0.28,6.0345,792843360,3797531308.0
2015-01-20,'601398,工商银行,4.64,4.74,4.53,4.66,4.64,0.0,0.0,647920911,3017983797.0
2015-01-19,'601398,工商银行,4.64,4.93,4.64,4.8,5.15,-0.51,-9.9029,992468674,4725213491.0
2015-01-16,'601398,工商银行,5.15,5.27,5.1,5.12,5.09,0.06,1.1788,786854049,4073206065.0
2015-01-15,'601398,工商银行,5.09,5.12,4.85,4.89,4.89,0.2,4.09,623208465,3093536176.0
2015-01-14,'601398,工商银行,4.89,4.97,4.83,4.84,4.82,0.07,1.4523,539696472,2645522586.0
2015-01-13,'601398,工商银行,4.82,4.86,4.78,4.79,4.82,0.0,0.0,268526204,1292588734.0
2015-01-12,'601398,工商银行,4.82,4.92,4.72,4.85,4.88,-0.06,-1.2295,547037411,2638839482.0
2015-01-09,'601398,工商银行,4.88,5.15,4.74,4.82,4.83,0.05,1.0352,991590381,4905936678.0
2015-01-08,'601398,工商银行,4.83,5.07,4.8,5.05,5.04,-0.21,-4.1667,692049068,3396521114.0
2015-01-07,'601398,工商银行,5.04,5.1,4.95,5.0,5.1,-0.06,-1.1765,810596732,4076793928.0
2015-01-06,'601398,工商银行,5.1,5.36,4.95,5.0,5.06,0.04,0.7905,1497561538,7672746031.0
2015-01-05,'601398,工商银行,5.06,5.15,4.9,4.93,4.87,0.19,3.9014,1365851684,6849226392.0
2014-12-31,'601398,工商银行,4.87,4.92,4.65,4.73,4.71,0.16,3.397,1050294665,5049596408.0
2014-12-30,'601398,工商银行,4.71,4.78,4.57,4.61,4.61,0.1,2.1692,696602765,3268242966.0
2014-12-29,'601398,工商银行,4.61,4.82,4.55,4.78,4.62,-0.01,-0.2165,886266698,4174208088.0
2014-12-26,'601398,工商银行,4.62,4.64,4.45,4.47,4.46,0.16,3.5874,670773469,3048645993.0
2014-12-25,'601398,工商银行,4.46,4.5,4.34,4.38,4.33,0.13,3.0023,549303057,2432539527.0
2014-12-24,'601398,工商银行,4.33,4.53,4.26,4.51,4.48,-0.15,-3.3482,624579769,2720391845.0
2014-12-23,'601398,工商银行,4.48,4.67,4.46,4.6,4.71,-0.23,-4.8832,778303177,3564935681.0
2014-12-22,'601398,工商银行,4.71,4.8,4.46,4.46,4.41,0.3,6.8027,1746555098,8172305401.0
2014-12-19,'601398,工商银行,4.41,4.45,4.31,4.34,4.35,0.06,1.3793,605437624,2657662794.0
2014-12-18,'601398,工商银行,4.35,4.47,4.32,4.46,4.47,-0.12,-2.6846,548007355,2403489540.0
2014-12-17,'601398,工商银行,4.47,4.52,4.21,4.27,4.25,0.22,5.1765,996465501,4344311492.0
2014-12-16,'601398,工商银行,4.25,4.27,4.12,4.12,4.13,0.12,2.9056,472326596,1978360478.0
2014-12-15,'601398,工商银行,4.13,4.19,4.07,4.18,4.21,-0.08,-1.9002,342045083,1408312776.0
2014-12-12,'601398,工商银行,4.21,4.3,4.18,4.22,4.2,0.01,0.2381,313792762,1327654285.0
2014-12-11,'601398,工商银行,4.2,4.31,4.17,4.21,4.3,-0.1,-2.3256,372197325,1574301137.0
2014-12-10,'601398,工商银行,4.3,4.33,4.07,4.17,4.2,0.1,2.381,616082489,2574925938.0
2014-12-09,'601398,工商银行,4.2,4.62,4.17,4.54,4.63,-0.43,-9.2873,1137160977,5075553003.0
2014-12-08,'601398,工商银行,4.63,4.75,4.38,4.49,4.59,0.04,0.8715,871306272,3966081669.0
2014-12-05,'601398,工商银行,4.59,4.68,4.22,4.3,4.27,0.32,7.4941,1024644392,4580277198.0
2014-12-04,'601398,工商银行,4.27,4.28,4.08,4.1,4.1,0.17,4.1463,713784385,2985764712.0
2014-12-03,'601398,工商银行,4.1,4.26,4.08,4.16,4.18,-0.08,-1.9139,648892234,2697790346.0
2014-12-02,'601398,工商银行,4.18,4.22,3.96,3.98,4.01,0.17,4.2394,667799093,2730542498.0
2014-12-01,'601398,工商银行,4.01,4.16,4.0,4.05,4.04,-0.03,-0.7426,650680677,2639519929.0
2014-11-28,'601398,工商银行,4.04,4.05,3.82,3.83,3.83,0.21,5.483,853707109,3356783532.0
2014-11-27,'601398,工商银行,3.83,3.85,3.81,3.84,3.82,0.01,0.2618,306435979,1174924771.0
2014-11-26,'601398,工商银行,3.82,3.82,3.75,3.77,3.77,0.05,1.3263,248996468,944879761.0
2014-11-25,'601398,工商银行,3.77,3.79,3.72,3.73,3.73,0.04,1.0724,160306801,602064277.0
2014-11-24,'601398,工商银行,3.73,3.78,3.68,3.7,3.73,0.0,0.0,175637226,657357495.0
2014-11-21,'601398,工商银行,3.73,3.75,3.67,3.69,3.68,0.05,1.3587,111465974,413475394.0
2014-11-20,'601398,工商银行,3.68,3.7,3.65,3.68,3.69,-0.01,-0.271,92372322,339571207.0
2014-11-19,'601398,工商银行,3.69,3.72,3.67,3.7,3.72,-0.03,-0.8065,107967668,398616824.0
2014-11-18,'601398,工商银行,3.72,3.8,3.71,3.79,3.75,-0.03,-0.8,152253328,569736043.0
2014-11-17,'601398,工商银行,3.75,3.89,3.74,3.88,3.78,-0.03,-0.7937,217102236,827209359.0
2014-11-14,'601398,工商银行,3.78,3.79,3.74,3.78,3.76,0.02,0.5319,131953261,496181930.0
2014-11-13,'601398,工商银行,3.76,3.83,3.75,3.76,3.76,0.0,0.0,186477472,706374416.0
2014-11-12,'601398,工商银行,3.76,3.78,3.72,3.78,3.81,-0.05,-1.3123,177572982,665749659.0
2014-11-11,'601398,工商银行,3.81,3.92,3.69,3.69,3.67,0.14,3.8147,559821592,2139143722.0
2014-11-10,'601398,工商银行,3.67,3.67,3.59,3.6,3.57,0.1,2.8011,192955645,700418350.0
2014-11-07,'601398,工商银行,3.57,3.61,3.54,3.56,3.57,0.0,0.0,140102572,500760090.0
2014-11-06,'601398,工商银行,3.57,3.59,3.54,3.58,3.58,-0.01,-0.2793,117359895,418473859.0
2014-11-05,'601398,工商银行,3.58,3.65,3.57,3.64,3.64,-0.06,-1.6484,197428259,709205821.0
2014-11-04,'601398,工商银行,3.64,3.66,3.61,3.63,3.63,0.01,0.2755,105104292,381144412.0
2014-11-03,'601398,工商银行,3.63,3.67,3.62,3.67,3.66,-0.03,-0.8197,127058057,462810303.0
2014-10-31,'601398,工商银行,3.66,3.69,3.59,3.59,3.59,0.07,1.9499,216995581,790282550.0
2014-10-30,'601398,工商银行,3.59,3.6,3.54,3.55,3.54,0.05,1.4124,148966483,532277875.0
2014-10-29,'601398,工商银行,3.54,3.56,3.51,3.52,3.52,0.02,0.5682,112721580,398318408.0
2014-10-28,'601398,工商银行,3.52,3.53,3.49,3.49,3.49,0.03,0.8596,57510818,201800038.0
2014-10-27,'601398,工商银行,3.49,3.52,3.48,3.51,3.52,-0.03,-0.8523,66899674,233997088.0
2014-10-24,'601398,工商银行,3.52,3.53,3.5,3.51,3.52,0.0,0.0,76048464,267439463.0
2014-10-23,'601398,工商银行,3.52,3.53,3.49,3.5,3.5,0.02,0.5714,93150378,327702765.0
2014-10-22,'601398,工商银行,3.5,3.53,3.49,3.5,3.51,-0.01,-0.2849,94662661,332294523.0
2014-10-21,'601398,工商银行,3.51,3.52,3.49,3.52,3.52,-0.01,-0.2841,65645075,230232815.0
2014-10-20,'601398,工商银行,3.52,3.53,3.5,3.52,3.52,0.0,0.0,56422228,198398591.0
2014-10-17,'601398,工商银行,3.52,3.52,3.5,3.52,3.52,0.0,0.0,68879040,241808903.0
2014-10-16,'601398,工商银行,3.52,3.53,3.48,3.49,3.5,0.02,0.5714,89555569,314377919.0
2014-10-15,'601398,工商银行,3.5,3.51,3.47,3.48,3.48,0.02,0.5747,51045311,178181969.0
2014-10-14,'601398,工商银行,3.48,3.5,3.48,3.48,3.48,0.0,0.0,51424891,179211302.0
2014-10-13,'601398,工商银行,3.48,3.51,3.48,3.5,3.51,-0.03,-0.8547,82847057,288764160.0
2014-10-10,'601398,工商银行,3.51,3.52,3.5,3.51,3.52,-0.01,-0.2841,66858562,234263416.0
2014-10-09,'601398,工商银行,3.52,3.53,3.51,3.52,3.53,-0.01,-0.2833,70150756,246661729.0
2014-10-08,'601398,工商银行,3.53,3.54,3.49,3.53,3.53,0.0,0.0,103554754,363668608.0
2014-09-30,'601398,工商银行,3.53,3.53,3.51,3.52,3.52,0.01,0.2841,67466303,237434906.0
2014-09-29,'601398,工商银行,3.52,3.55,3.51,3.54,3.55,-0.03,-0.8451,82359783,290542529.0
2014-09-26,'601398,工商银行,3.55,3.56,3.52,3.54,3.55,0.0,0.0,48963689,173530761.0
2014-09-25,'601398,工商银行,3.55,3.56,3.53,3.56,3.54,0.01,0.2825,99746539,354272495.0
2014-09-24,'601398,工商银行,3.54,3.55,3.48,3.48,3.5,0.04,1.1429,119688356,420615717.0
2014-09-23,'601398,工商银行,3.5,3.5,3.48,3.49,3.49,0.01,0.2865,54145942,189055794.0
2014-09-22,'601398,工商银行,3.49,3.55,3.48,3.54,3.56,-0.07,-1.9663,73100587,256638957.0
2014-09-19,'601398,工商银行,3.56,3.56,3.53,3.56,3.56,0.0,0.0,85829075,304118470.0
2014-09-18,'601398,工商银行,3.56,3.57,3.53,3.56,3.56,0.0,0.0,77449624,275070773.0
2014-09-17,'601398,工商银行,3.56,3.57,3.54,3.56,3.55,0.01,0.2817,74210238,264173456.0
2014-09-16,'601398,工商银行,3.55,3.58,3.54,3.56,3.57,-0.02,-0.5602,119646601,425997777.0
2014-09-15,'601398,工商银行,3.57,3.57,3.53,3.55,3.57,0.0,0.0,67819988,240406683.0
2014-09-12,'601398,工商银行,3.57,3.57,3.54,3.55,3.55,0.02,0.5634,29257710,103973853.0
2014-09-11,'601398,工商银行,3.55,3.6,3.54,3.56,3.56,-0.01,-0.2809,60161579,214417955.0
2014-09-10,'601398,工商银行,3.56,3.58,3.55,3.58,3.59,-0.03,-0.8357,66518386,236905181.0
2014-09-09,'601398,工商银行,3.59,3.61,3.58,3.61,3.61,-0.02,-0.554,49912621,179309281.0
2014-09-05,'601398,工商银行,3.61,3.61,3.58,3.59,3.59,0.02,0.5571,97710995,351623842.0
2014-09-04,'601398,工商银行,3.59,3.59,3.54,3.56,3.55,0.04,1.1268,80954574,289018084.0
2014-09-03,'601398,工商银行,3.55,3.56,3.51,3.52,3.52,0.03,0.8523,89031759,315275884.0
2014-09-02,'601398,工商银行,3.52,3.53,3.47,3.48,3.48,0.04,1.1494,94003817,328181473.0
2014-09-01,'601398,工商银行,3.48,3.5,3.45,3.47,3.46,0.02,0.578,65646664,228556178.0
2014-08-29,'601398,工商银行,3.46,3.48,3.43,3.45,3.44,0.02,0.5814,68933756,238208817.0
2014-08-28,'601398,工商银行,3.44,3.49,3.43,3.48,3.49,-0.05,-1.4327,61143605,211233343.0
2014-08-27,'601398,工商银行,3.49,3.49,3.47,3.49,3.49,0.0,0.0,48391648,168422297.0
2014-08-26,'601398,工商银行,3.49,3.51,3.48,3.49,3.5,-0.01,-0.2857,55553105,193874314.0
2014-08-25,'601398,工商银行,3.5,3.51,3.48,3.51,3.51,-0.01,-0.2849,62128292,217130609.0
2014-08-22,'601398,工商银行,3.51,3.51,3.49,3.5,3.5,0.01,0.2857,45891569,160718151.0
2014-08-21,'601398,工商银行,3.5,3.52,3.48,3.51,3.52,-0.02,-0.5682,59879014,209451071.0
2014-08-20,'601398,工商银行,3.52,3.53,3.5,3.51,3.52,0.0,0.0,47680676,167408799.0
2014-08-19,'601398,工商银行,3.52,3.52,3.5,3.52,3.51,0.01,0.2849,52016791,182500052.0
2014-08-18,'601398,工商银行,3.51,3.54,3.5,3.52,3.52,-0.01,-0.2841,76953081,270731290.0
2014-08-15,'601398,工商银行,3.52,3.53,3.5,3.51,3.51,0.01,0.2849,49403769,173885558.0
2014-08-14,'601398,工商银行,3.51,3.54,3.5,3.52,3.51,0.0,0.0,53468957,188247730.0
2014-08-13,'601398,工商银行,3.51,3.54,3.5,3.53,3.53,-0.02,-0.5666,76447456,269019856.0
2014-08-12,'601398,工商银行,3.53,3.57,3.52,3.57,3.56,-0.03,-0.8427,48251190,170637053.0
2014-08-11,'601398,工商银行,3.56,3.59,3.5,3.51,3.51,0.05,1.4245,84838724,301213132.0
2014-08-08,'601398,工商银行,3.51,3.53,3.47,3.52,3.52,-0.01,-0.2841,84117583,295163850.0
2014-08-07,'601398,工商银行,3.52,3.58,3.51,3.57,3.58,-0.06,-1.676,102245067,363092997.0
2014-08-06,'601398,工商银行,3.58,3.59,3.55,3.58,3.59,-0.01,-0.2786,72821156,259875186.0
2014-08-05,'601398,工商银行,3.59,3.62,3.57,3.61,3.61,-0.02,-0.554,102705694,368653772.0
2014-08-04,'601398,工商银行,3.61,3.62,3.58,3.59,3.59,0.02,0.5571,98156081,353362641.0
2014-08-01,'601398,工商银行,3.59,3.62,3.58,3.59,3.6,-0.01,-0.2778,102543180,369978476.0
2014-07-31,'601398,工商银行,3.6,3.6,3.55,3.57,3.57,0.03,0.8403,74602213,266562206.0
2014-07-30,'601398,工商银行,3.57,3.6,3.55,3.59,3.59,-0.02,-0.5571,94851128,339551731.0
2014-07-29,'601398,工商银行,3.59,3.61,3.57,3.6,3.6,-0.01,-0.2778,111754292,401561736.0
2014-07-28,'601398,工商银行,3.6,3.62,3.53,3.53,3.52,0.08,2.2727,217488793,780449659.0
2014-07-25,'601398,工商银行,3.52,3.52,3.48,3.49,3.48,0.04,1.1494,68339725,239362689.0
2014-07-24,'601398,工商银行,3.48,3.49,3.43,3.44,3.44,0.04,1.1628,94244153,327063101.0
2014-07-23,'601398,工商银行,3.44,3.45,3.42,3.43,3.43,0.01,0.2915,48761920,167686443.0
2014-07-22,'601398,工商银行,3.43,3.45,3.41,3.41,3.42,0.01,0.2924,53147448,182250510.0
2014-07-21,'601398,工商银行,3.42,3.45,3.41,3.45,3.45,-0.03,-0.8696,40266316,138149793.0
2014-07-18,'601398,工商银行,3.45,3.46,3.43,3.43,3.45,0.0,0.0,41842947,144061822.0
2014-07-17,'601398,工商银行,3.45,3.45,3.43,3.45,3.46,-0.01,-0.289,35123796,120865506.0
2014-07-16,'601398,工商银行,3.46,3.47,3.45,3.46,3.47,-0.01,-0.2882,43599684,150728347.0
2014-07-15,'601398,工商银行,3.47,3.47,3.44,3.46,3.45,0.02,0.5797,58812387,203120140.0
2014-07-14,'601398,工商银行,3.45,3.46,3.43,3.45,3.44,0.01,0.2907,47915210,164956054.0
2014-07-11,'601398,工商银行,3.44,3.47,3.44,3.44,3.45,-0.01,-0.2899,28952724,99891838.0
2014-07-10,'601398,工商银行,3.45,3.46,3.41,3.42,3.42,0.03,0.8772,56609148,194960633.0
2014-07-09,'601398,工商银行,3.42,3.47,3.42,3.47,3.47,-0.05,-1.4409,41657252,143592606.0
2014-07-08,'601398,工商银行,3.47,3.48,3.44,3.45,3.45,0.02,0.5797,56055811,194092166.0
2014-07-07,'601398,工商银行,3.45,3.45,3.41,3.42,3.42,0.03,0.8772,38568768,132560962.0
2014-07-04,'601398,工商银行,3.42,3.43,3.41,3.42,3.42,0.0,0.0,34768715,118962211.0
2014-07-03,'601398,工商银行,3.42,3.43,3.4,3.4,3.41,0.01,0.2933,40242723,137321656.0
2014-07-02,'601398,工商银行,3.41,3.42,3.38,3.39,3.39,0.02,0.59,42913624,146051276.0
2014-07-01,'601398,工商银行,3.39,3.41,3.38,3.4,3.39,0.0,0.0,43298613,146999048.0
2014-06-30,'601398,工商银行,3.39,3.41,3.38,3.39,3.39,0.0,0.0,30646379,104236375.0
2014-06-27,'601398,工商银行,3.39,3.4,3.37,3.39,3.39,0.0,0.0,33472791,113335626.0
2014-06-26,'601398,工商银行,3.39,3.4,3.37,3.38,3.38,0.01,0.2959,48194464,163191650.0
2014-06-25,'601398,工商银行,3.38,3.41,3.37,3.41,3.42,-0.04,-1.1696,51279143,173474630.0
2014-06-24,'601398,工商银行,3.42,3.42,3.39,3.41,3.41,0.01,0.2933,54892434,187063555.0
2014-06-23,'601398,工商银行,3.41,3.44,3.41,3.44,3.45,-0.04,-1.1594,55131333,188658563.0
2014-06-20,'601398,XD工商银,3.45,3.46,3.37,3.45,3.45,0.0,0.0,106996636,365450419.0
2014-06-19,'601398,工商银行,3.71,3.74,3.69,3.73,3.74,-0.03,-0.8021,91929176,341008181.0
2014-06-18,'601398,工商银行,3.74,3.74,3.69,3.73,3.73,0.01,0.2681,110170563,409642586.0
2014-06-17,'601398,工商银行,3.73,3.78,3.7,3.76,3.78,-0.05,-1.3228,107429151,401236786.0
2014-06-16,'601398,工商银行,3.78,3.78,3.72,3.74,3.74,0.04,1.0695,96202193,360544988.0
2014-06-13,'601398,工商银行,3.74,3.74,3.7,3.7,3.71,0.03,0.8086,63714956,237100652.0
2014-06-12,'601398,工商银行,3.71,3.73,3.69,3.7,3.72,-0.01,-0.2688,47082738,174600020.0
2014-06-11,'601398,工商银行,3.72,3.75,3.68,3.72,3.73,-0.01,-0.2681,79762401,296021683.0
2014-06-10,'601398,工商银行,3.73,3.74,3.66,3.66,3.66,0.07,1.9126,96285930,356415887.0
2014-06-09,'601398,工商银行,3.66,3.68,3.61,3.61,3.61,0.05,1.385,50378807,184095046.0
2014-06-06,'601398,工商银行,3.61,3.65,3.61,3.63,3.63,-0.02,-0.551,60943044,221037086.0
2014-06-05,'601398,工商银行,3.63,3.63,3.56,3.57,3.57,0.06,1.6807,75230700,271553141.0
2014-06-04,'601398,工商银行,3.57,3.6,3.56,3.59,3.58,-0.01,-0.2793,49748689,178016457.0
2014-06-03,'601398,工商银行,3.58,3.6,3.56,3.56,3.56,0.02,0.5618,51413737,184447556.0
2014-05-30,'601398,工商银行,3.56,3.58,3.55,3.57,3.57,-0.01,-0.2801,47443192,168772414.0
2014-05-29,'601398,工商银行,3.57,3.59,3.56,3.58,3.57,0.0,0.0,33706143,120463082.0
2014-05-28,'601398,工商银行,3.57,3.58,3.53,3.53,3.53,0.04,1.1331,47696974,169771453.0
2014-05-27,'601398,工商银行,3.53,3.55,3.51,3.51,3.51,0.02,0.5698,43758926,154495832.0
2014-05-26,'601398,工商银行,3.51,3.53,3.5,3.53,3.52,-0.01,-0.2841,30899633,108660752.0
2014-05-23,'601398,工商银行,3.52,3.52,3.49,3.5,3.5,0.02,0.5714,29670540,104079430.0
2014-05-22,'601398,工商银行,3.5,3.52,3.48,3.48,3.49,0.01,0.2865,46632614,163455225.0
2014-05-21,'601398,工商银行,3.49,3.49,3.45,3.46,3.47,0.02,0.5764,37612837,130801342.0
2014-05-20,'601398,工商银行,3.47,3.48,3.45,3.47,3.46,0.01,0.289,36655983,127029145.0
2014-05-19,'601398,工商银行,3.46,3.48,3.44,3.47,3.48,-0.02,-0.5747,42914105,148366242.0
2014-05-16,'601398,工商银行,3.48,3.49,3.46,3.47,3.47,0.01,0.2882,38486587,133887121.0
2014-05-15,'601398,工商银行,3.47,3.48,3.44,3.45,3.45,0.02,0.5797,36503306,126447489.0
2014-05-14,'601398,工商银行,3.45,3.48,3.44,3.46,3.46,-0.01,-0.289,37644804,130153188.0
2014-05-13,'601398,工商银行,3.46,3.49,3.45,3.49,3.48,-0.02,-0.5747,38603201,133725790.0
2014-05-12,'601398,工商银行,3.48,3.5,3.44,3.45,3.45,0.03,0.8696,68788313,239121067.0
2014-05-09,'601398,工商银行,3.45,3.47,3.43,3.44,3.43,0.02,0.5831,45599431,157470921.0
2014-05-08,'601398,工商银行,3.43,3.45,3.4,3.4,3.42,0.01,0.2924,41258372,141691318.0
2014-05-07,'601398,工商银行,3.42,3.42,3.4,3.4,3.4,0.02,0.5882,31728815,108261310.0
2014-05-06,'601398,工商银行,3.4,3.43,3.39,3.42,3.42,-0.02,-0.5848,49064031,167403957.0
2014-05-05,'601398,工商银行,3.42,3.43,3.39,3.42,3.44,-0.02,-0.5814,42750973,145549109.0
2014-04-30,'601398,工商银行,3.44,3.45,3.41,3.45,3.45,-0.01,-0.2899,32244872,110570245.0
2014-04-29,'601398,工商银行,3.45,3.46,3.44,3.45,3.46,-0.01,-0.289,37890427,130762813.0
2014-04-28,'601398,工商银行,3.46,3.47,3.45,3.46,3.45,0.01,0.2899,44103634,152664988.0
2014-04-25,'601398,工商银行,3.45,3.46,3.42,3.44,3.42,0.03,0.8772,41185614,142064775.0
2014-04-24,'601398,工商银行,3.42,3.47,3.41,3.43,3.44,-0.02,-0.5814,37571433,129185926.0
2014-04-23,'601398,工商银行,3.44,3.45,3.42,3.44,3.45,-0.01,-0.2899,33539472,115163319.0
2014-04-22,'601398,工商银行,3.45,3.47,3.43,3.43,3.44,0.01,0.2907,27277977,94005953.0
2014-04-21,'601398,工商银行,3.44,3.49,3.44,3.46,3.47,-0.03,-0.8646,28167419,97655994.0
2014-04-18,'601398,工商银行,3.47,3.47,3.44,3.46,3.48,-0.01,-0.2874,24978403,86379587.0
2014-04-17,'601398,工商银行,3.48,3.5,3.46,3.5,3.5,-0.02,-0.5714,29182670,101512589.0
2014-04-16,'601398,工商银行,3.5,3.51,3.44,3.46,3.46,0.04,1.1561,52377067,182339543.0
2014-04-15,'601398,工商银行,3.46,3.5,3.44,3.49,3.5,-0.04,-1.1429,34711015,120443368.0
